CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
,3/28/2019,18.56672661,18.28617676,20.93516302,31.03462346
,3/29/2019,19.04099425,18.47773465,22.00946879,30.49249975
,3/30/2019,19.88264195,18.69769947,22.93959745,29.76738548
,3/31/2019,20.05456948,19.20866648,23.96641986,28.12159252
,4/1/2019,18.06174874,18.99704417,22.38369974,28.05276132
,4/2/2019,17.93215672,18.8099095,22.72622355,26.39348459
,4/3/2019,17.69970886,18.73629022,22.42915169,25.51833749
,4/4/2019,18.37363235,18.74488656,22.12818551,25.04532282
,4/5/2019,20.14817588,18.77715929,21.79899065,24.91959985
,4/6/2019,21.06967123,18.68455394,19.80329355,25.77050877
,4/7/2019,21.35920914,18.63531303,21.05391908,26.74589356
,4/8/2019,21.89544797,18.84720627,22.1483314,26.99076049
,4/9/2019,22.29253348,21.08153868,20.22464379,24.65107004
,4/10/2019,23.42206454,20.61303671,17.73867297,25.8777221
,4/11/2019,23.41901461,20.24970849,18.55582865,27.13301078
,4/12/2019,23.39685901,20.24071074,20.98596064,28.33599981
,4/13/2019,22.93052856,21.01990294,22.99992649,28.16469336
,4/14/2019,22.86442749,22.69875495,23.34684896,24.26840885
,4/15/2019,21.98153122,22.09926685,21.02439499,22.02661761
,4/16/2019,20.74646839,21.6609145,14.07036463,24.71699794
,4/17/2019,21.44879921,20.39302055,13.84487951,29.22362383
,4/18/2019,22.0080901,20.66965079,13.9279927,28.2048792
,4/19/2019,22.15426095,21.73937869,13.70814455,21.52552636
,4/20/2019,20.46175933,21.56454897,16.56636234,20.90585208
,4/21/2019,19.66237243,20.4018364,12.65439232,24.55699476
,4/22/2019,19.75742555,19.14606754,10.28255934,29.95085073
,4/23/2019,21.32031751,19.01466378,8.709410826,30.73114324
,4/24/2019,21.88409813,19.18304189,10.1539947,30.19383518
,4/25/2019,22.081436,19.39365951,10.93093083,29.39045016
,4/26/2019,22.51788799,19.8041211,10.59652909,28.28086344
,4/27/2019,22.23370337,20.30667289,8.824995995,27.54860107
,4/28/2019,22.92218868,20.58141859,8.555567225,27.37946844
,4/29/2019,23.3725183,20.80284119,7.89396894,27.26209648
,4/30/2019,23.98537588,21.05974261,6.271760603,27.08186007
,5/1/2019,24.53150725,21.3596975,7.565208534,26.88707622
,5/2/2019,25.0718929,21.71303042,6.414248347,26.40530618
,5/3/2019,26.09790476,22.01957321,6.572803736,26.0846227
,5/4/2019,25.80092041,22.34616566,7.807551225,25.56832639
,5/5/2019,25.76948579,22.73571332,8.944073717,24.64485383
,5/6/2019,26.07358694,23.03327131,8.947723389,25.47141751
,5/7/2019,26.39986459,23.46453412,10.52672553,27.80554446
,5/8/2019,26.09367204,23.7115016,13.77316761,27.72889137
,5/9/2019,26.03547796,23.78451928,18.63798086,27.33749517
,5/10/2019,26.2395881,23.89139326,19.42347654,26.4595228
,5/11/2019,26.45505174,24.31906199,16.73578465,25.93495162
,5/12/2019,26.64620471,24.82062435,13.45440733,25.09560013
,5/13/2019,26.44686611,25.13148189,14.32533399,24.96618867
,5/14/2019,25.97273763,25.67588361,13.2143087,25.56786116
,5/15/2019,25.63848869,26.15517179,10.76999062,26.721548
,5/16/2019,26.40462327,26.31408079,8.100373665,27.14670952
,5/17/2019,27.04422442,26.44624488,9.154300034,26.88741867
,5/18/2019,27.22773401,26.58701666,12.32137358,26.65965263
,5/19/2019,27.20883505,26.81347473,14.96520909,26.17654443
,5/20/2019,27.39237626,26.87119063,13.7263517,25.86698739
,5/21/2019,27.46466899,26.99320968,14.5614715,25.26325361
,5/22/2019,27.54540324,27.20995164,16.27221457,24.52387969
,5/23/2019,27.84276366,27.40434162,16.25094104,24.24152271
,5/24/2019,28.42407155,27.57128596,16.23596132,23.79459286
,5/25/2019,28.92207877,27.76648426,13.5494568,23.57157286
,5/26/2019,29.55522664,27.95868969,12.80213491,23.4546783
,5/27/2019,29.39563274,28.11530972,13.61725052,23.54262869
,5/28/2019,28.88361653,28.30152893,15.04699524,23.48155904
,5/29/2019,28.77004345,28.46622515,16.37463272,23.70495009
,5/30/2019,28.97143642,28.60990016,16.3768148,24.36662141
,5/31/2019,29.24508111,28.69511517,15.90980252,25.09995461
,6/1/2019,29.66985726,28.85168274,15.30867374,25.12118586
,6/2/2019,30.11780651,29.06254514,14.54056271,25.47475108
,6/3/2019,30.8492043,29.13445203,14.97934298,27.73167483
,6/4/2019,31.01344816,29.23465323,15.91270598,29.34577322
,6/5/2019,30.61232344,29.50574851,16.80943735,28.77446691
,6/6/2019,29.68528557,29.66926773,17.88592116,28.55819027
