CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
,3/28/2019,19.22700119,18.48022326,10.31812795,16.68066172
,3/29/2019,19.57473946,18.97661106,9.754970272,16.75614194
,3/30/2019,20.42638,19.57489006,11.56533476,20.52519306
,3/31/2019,20.44767865,20.13810825,11.93659576,17.44850783
,4/1/2019,18.36879007,18.3485419,12.54784882,15.85472409
,4/2/2019,18.13769166,18.33013407,10.58846331,18.61693005
,4/3/2019,18.50235589,18.73785416,10.7375104,19.28796657
,4/4/2019,19.37900964,19.22887007,15.38215403,21.3219531
,4/5/2019,20.37639777,19.69429167,16.32016333,21.47090761
,4/6/2019,21.08745861,20.5264372,13.91291038,20.7059497
,4/7/2019,21.58783412,21.15798926,14.08078229,18.54490666
,4/8/2019,21.88423721,21.41355658,15.9051367,20.44079057
,4/9/2019,21.95264506,21.71124967,15.32924831,19.29209395
,4/10/2019,23.06277434,22.15478444,11.89617785,18.06114233
,4/11/2019,23.15155578,22.38636144,10.7787982,16.41364821
,4/12/2019,23.43404206,22.75628948,10.05771315,13.19346821
,4/13/2019,23.38207992,22.72241322,9.783870379,11.87760544
,4/14/2019,23.26053301,22.67137265,12.25148976,19.90479191
,4/15/2019,21.17822075,21.28397854,7.224878768,7.904426674
,4/16/2019,20.74758554,21.43277725,5.09739691,5.660668333
,4/17/2019,21.5985268,21.83643993,4.457757135,5.311300288
,4/18/2019,22.31949711,22.2728471,5.580530872,7.949270189
,4/19/2019,22.32343403,22.19604556,5.73005861,6.580354949
,4/20/2019,19.97961823,19.55332573,5.981001268,6.969113956
,4/21/2019,19.25680836,19.45108104,4.0612276,7.7170147
,4/22/2019,20.40870086,20.57269422,1.429687028,4.277093291
,4/23/2019,21.95911272,20.80293496,1.571566962,5.239570484
,4/24/2019,22.55233677,21.07753293,2.019179287,4.258640865
,4/25/2019,22.40518641,21.38655011,2.27380087,3.300014541
,4/26/2019,22.64593728,22.06017192,2.182415654,2.624087761
,4/27/2019,22.80454763,22.39344517,1.782686939,5.121475846
,4/28/2019,23.18691897,22.92627343,1.808323567,2.747224604
,4/29/2019,23.85374125,23.35336367,2.028015877,3.363511612
,4/30/2019,24.50403698,23.72551155,2.182392756,4.532701284
,5/1/2019,24.95390407,24.3458763,3.574210763,7.728883773
,5/2/2019,25.3106935,24.8402346,3.577414473,9.7694966
,5/3/2019,26.04713202,25.31600897,2.706567506,14.32744213
,5/4/2019,25.73262111,25.34296282,5.63870432,17.09597401
,5/5/2019,25.8526775,25.66441584,9.097990433,15.76424174
,5/6/2019,26.21761775,26.10124922,4.530689329,13.89847976
,5/7/2019,26.81840372,26.19996508,4.980302662,14.44435585
,5/8/2019,26.82280787,26.45106618,7.112512509,15.79841602
,5/9/2019,26.55934294,26.21324126,10.93621659,16.73955516
,5/10/2019,26.5706292,26.10687653,8.473942935,14.93465159
,5/11/2019,26.66798425,26.23254538,8.387371759,15.31432696
,5/12/2019,26.91618506,26.68808603,9.238234778,14.94705017
,5/13/2019,27.14058248,27.06113958,7.401925902,9.332278907
,5/14/2019,26.93779103,26.82059487,4.664832254,6.632895281
,5/15/2019,26.88054625,26.67783991,3.689709842,6.806996872
,5/16/2019,27.31103977,27.09296417,2.999560614,7.359286666
,5/17/2019,27.7243189,27.47416107,2.798694124,9.222632249
,5/18/2019,27.91473357,27.79382968,4.974383463,12.34849083
,5/19/2019,27.43241485,27.45813576,6.611596445,12.4811423
,5/20/2019,27.81559936,27.48949051,5.301214914,11.15423512
,5/21/2019,27.80455287,27.66902804,7.85681649,15.23031555
,5/22/2019,27.71062485,27.83312782,10.8576533,16.49542499
,5/23/2019,28.25919716,27.97713319,8.360047162,14.27377204
,5/24/2019,28.79158346,28.51495091,7.795746009,15.41169163
,5/25/2019,29.59893568,29.13742844,7.41214939,15.77452795
,5/26/2019,30.11735392,29.84878492,5.71533064,16.48648983
,5/27/2019,29.99031719,30.02438887,7.622765104,20.98013258
,5/28/2019,29.80504688,30.28612669,12.09073361,20.25305708
,5/29/2019,29.50236011,30.27872268,12.53367313,19.00845091
,5/30/2019,29.67015704,29.86246729,16.70157341,19.81646983
,5/31/2019,29.62949626,29.85298538,15.99322037,19.37072905
,6/1/2019,29.99116103,30.33905331,15.14534847,19.19940321
,6/2/2019,30.48904864,30.64507429,14.67061603,20.90112948
,6/3/2019,31.09581025,30.84378004,14.92243481,20.23296511
,6/4/2019,31.03975304,31.15533845,16.51484144,21.2345951
,6/5/2019,30.79454859,30.61008247,17.47797894,21.72016072
,6/6/2019,30.07466825,29.9813571,18.07316506,20.98390035
,6/7/2019,29.19010472,29.41388146,23.13504076,25.0001932
,6/8/2019,29.29998342,29.4525458,21.60600448,24.49994866
,6/9/2019,29.61309052,29.39892387,15.8075999,22.55434442
,6/10/2019,29.69313574,29.88890171,11.83653128,15.93051084
,6/11/2019,30.07696382,29.67899156,10.12836993,13.0956858
,6/12/2019,30.352633,30.14111884,8.763547719,23.30288597
,6/13/2019,29.94282476,30.08287311,8.366277734,19.5522391
,6/14/2019,29.7812055,29.85503205,8.932497501,16.08596245
,6/15/2019,29.90172362,29.88857603,10.86335619,20.81121441
,6/16/2019,30.49950345,30.23797671,13.46137555,21.47045056
,6/17/2019,30.48799157,30.58035533,16.07936307,22.57654373
,6/18/2019,30.0039645,30.19416698,21.22672462,23.17426674
,6/19/2019,29.68760578,29.73389967,22.70044732,24.39203191
,6/20/2019,29.97487871,30.18154256,25.80261437,27.00314323
,6/21/2019,30.2289501,30.46338169,24.90485064,26.70764931
,6/22/2019,30.50548108,31.16335424,21.23215222,25.52108725
,6/23/2019,30.75382638,30.56039937,20.87201699,23.58101908
,6/24/2019,30.70156614,30.86933112,22.08590285,23.68504397
,6/25/2019,30.94484353,31.36443082,19.07424887,22.82696883
,6/26/2019,31.39349016,31.95418723,14.22512158,21.19883879
,6/27/2019,31.74743525,31.64443747,12.12079036,20.54296227
,6/28/2019,31.53528047,31.66722679,10.64974384,19.48961961
,6/29/2019,30.73645647,31.20769016,11.32034445,20.18639338
,6/30/2019,30.54839309,31.01577441,13.88133256,21.10993969
,7/1/2019,30.82838035,31.0013783,15.98009145,21.21396824
,7/2/2019,30.75684746,30.96702377,18.78979039,21.87312317
,7/3/2019,31.07526302,31.10311341,21.35168052,23.80175551
,7/4/2019,31.67308815,31.38800708,19.99147669,25.02352524
,7/5/2019,32.26852878,31.97412737,16.78529855,24.42574096
,7/6/2019,32.56316423,32.6225001,15.73456045,24.8234992
,7/7/2019,32.49535052,32.86922614,19.49178823,23.56760963
,7/8/2019,32.47433591,32.43063513,20.17698431,23.22968833
,7/9/2019,32.40967266,32.3838257,18.37047406,23.08137472
,7/10/2019,32.50739415,32.55843337,14.90485521,22.38808103
,7/11/2019,31.7993691,31.62708767,20.65173741,27.27727111
,7/12/2019,30.58453616,30.26889205,29.05620631,29.05218887
,7/13/2019,29.55023472,29.69628294,31.0658381,31.0698901
,7/14/2019,29.60494423,29.78229014,31.15057929,31.14929366
,7/15/2019,29.92789181,29.95340912,30.28027463,30.4746596
,7/16/2019,30.35533508,30.18624345,27.26129699,27.96318865
,7/17/2019,30.76298809,30.68390807,24.14175455,26.18227832
,7/18/2019,31.36883656,31.34984263,21.4509716,25.72972457
,7/19/2019,31.85425425,31.68212239,19.87092654,25.06839442
,7/20/2019,31.56053178,32.09779223,18.51590014,23.71319294
,7/21/2019,31.40641054,31.86977418,17.72994697,21.78332829
,7/22/2019,30.89378333,31.69445411,19.70131199,22.02636894
,7/23/2019,30.08830404,31.55572311,21.4400502,24.53003979
,7/24/2019,29.59545676,30.06174628,17.45081504,19.93187261
,7/25/2019,30.20472074,30.48407745,16.03519456,20.10337941
,7/26/2019,30.34873215,30.45380664,15.96945111,20.43302687
,7/27/2019,30.80898452,30.71423101,15.7523038,19.43957138
,7/28/2019,31.30592497,31.19515045,14.47379152,19.90969404
,7/29/2019,31.49136257,31.53438687,14.09143964,20.22452712
,7/30/2019,31.48271155,31.78118364,15.30576241,22.17518246
,7/31/2019,31.36403823,31.86619592,15.29912086,22.96306022
,8/1/2019,31.61194038,31.93403618,17.69768969,23.59468675
,8/2/2019,31.23233064,32.06280573,17.07145302,23.43672729
,8/3/2019,31.42591651,32.54338566,14.65743144,24.17732279
,8/4/2019,31.20107849,32.84596539,16.65346213,23.75234715
,8/5/2019,30.72233939,32.17041588,21.03397433,24.72292455
,8/6/2019,30.67219059,31.88879037,24.29294801,27.03966951
,8/7/2019,31.11145091,31.57627201,25.8572677,27.47590073
,8/8/2019,31.20736106,31.44696824,27.77196169,28.04954457
,8/9/2019,31.22515432,31.54463124,27.50872382,28.01202782
,8/10/2019,31.32421358,31.62020032,27.05488761,27.97056373
,8/11/2019,31.30840429,31.65375527,26.05596256,27.71974866
,8/12/2019,31.40437865,31.59698733,23.96163177,27.20428729
,8/13/2019,32.0957574,32.0681262,22.4644378,26.12718685
,8/14/2019,32.76990255,32.59955382,16.73432569,25.67602579
,8/15/2019,32.72521353,32.60967334,14.35002299,25.23043378
,8/16/2019,32.70893017,32.58668574,14.2981265,25.53528349
,8/17/2019,32.83710766,32.21488063,18.71103911,28.2676665
,8/18/2019,32.21196318,32.52370644,21.88759422,27.41208235
,8/19/2019,31.59663272,31.54892047,23.71621847,27.73015372
,8/20/2019,31.02089532,31.29543161,23.71687206,25.92979797
,8/21/2019,30.59755182,31.23078275,23.27061462,26.17187818
,8/22/2019,30.73588546,31.12522944,23.30277896,25.88322441
,8/23/2019,30.97973839,31.37325239,23.85140856,25.35654116
,8/24/2019,31.3836937,31.91189559,23.55452275,25.19035093
,8/25/2019,31.40292795,31.98180683,23.47025847,25.46586879
,8/26/2019,30.96122305,31.42632635,26.27157211,27.36433148
,8/27/2019,30.55657768,31.06271235,27.4983565,28.18957384
,8/28/2019,30.92572506,31.42152397,23.81509296,26.68038344
,8/29/2019,31.05242531,31.86444545,18.62072206,23.57751115
,8/30/2019,31.23164582,31.54870097,17.86761697,23.06106965
,8/31/2019,31.77608132,31.30160427,17.15007782,22.91706936
,9/1/2019,31.8019731,31.39313976,19.43704359,28.25117135
,9/2/2019,31.3208696,31.25075364,19.74989756,25.49132148
,9/3/2019,31.5828886,31.34482559,17.34657605,24.33100549
,9/4/2019,31.98035041,31.47865597,16.53108517,21.69393313
,9/5/2019,31.8155903,31.64247783,16.33649313,21.63350753
,9/6/2019,31.56286526,31.26065962,17.28322756,21.04024307
,9/7/2019,30.95882559,30.77749991,15.37461845,19.54944412
,9/8/2019,31.6799802,31.20203002,19.25255954,25.20516324
,9/9/2019,31.60221577,31.5685993,22.53513885,26.566667
,9/10/2019,31.02439324,31.33591819,25.78023656,27.12099369
,9/11/2019,30.97369917,31.25773056,26.35104044,26.83273983
,9/12/2019,31.74390539,31.38549741,24.73031998,25.86393905
,9/13/2019,32.16963538,31.66469638,23.81062476,25.47308366
,9/14/2019,32.23640251,31.3296237,23.8245457,24.17820303
,9/15/2019,31.74435822,31.03724798,24.14955942,24.86642933
,9/16/2019,31.5470434,31.25918237,22.19178263,26.27525067
,9/17/2019,31.82369765,31.47983058,19.85287253,24.38278834
,9/18/2019,31.73607206,31.60519791,20.05697338,24.69056948
,9/19/2019,31.37749831,31.33420618,21.50562954,24.51844168
,9/20/2019,30.0464654,30.44323436,24.94427578,25.13052837
,9/21/2019,29.12123919,29.64603504,26.4786636,26.99590755
,9/22/2019,29.02369777,29.29054705,26.04744999,27.05748812
,9/23/2019,29.40589452,29.4046363,24.27907523,26.4802324
,9/24/2019,29.3834428,29.64432033,24.41484491,26.67261656
,9/25/2019,29.44985898,29.75777404,24.82421072,26.70179391
,9/26/2019,29.78125238,30.06942113,24.94127377,26.75100001
,9/27/2019,29.88582897,30.21116885,26.25361911,28.00709248
,9/28/2019,29.65666207,30.31356144,27.70611763,28.46911788
,9/29/2019,29.90817746,30.10154716,27.96385932,28.19168456
,9/30/2019,30.28312842,30.17574032,27.51949048,27.63233113
,10/1/2019,30.81403844,30.50423217,27.35610453,27.68025176
,10/2/2019,31.23468161,30.75398143,27.67087785,27.95961595
,10/3/2019,31.26362395,30.92748737,27.57753547,28.46716905
,10/4/2019,31.39140526,31.1473426,27.15895518,28.19753249
,10/5/2019,31.30325659,31.21766289,25.68052944,27.33590023
,10/6/2019,30.65390809,30.77998114,27.39610052,27.65705975
,10/7/2019,30.02627897,30.06042584,26.9975845,27.78433021
,10/8/2019,29.47935224,29.46063701,26.07130607,27.17769488
,10/9/2019,29.07297635,28.95084771,25.20752303,26.72692108
,10/10/2019,28.76759013,28.69385131,27.00130717,27.09534152
,10/11/2019,28.45909707,28.62217681,29.66342608,29.72993501
,10/12/2019,28.32348633,28.25339588,27.65047352,28.05797052
,10/13/2019,27.69864019,28.15045905,25.24975284,28.51116927
,10/14/2019,27.69360781,27.86946925,22.09518862,27.0700229
,10/15/2019,27.54994432,27.98240081,21.9485937,27.68144687
,10/16/2019,27.50949216,27.88448985,23.33611719,26.86523112
,10/17/2019,25.85848753,26.06485685,24.07464957,24.86949126
,10/18/2019,24.31706564,25.09999506,25.56907757,26.10543251
,10/19/2019,23.37005456,24.05797513,26.22575363,26.41131051
,10/20/2019,23.60471296,24.41843398,25.82853627,27.55231714
,10/21/2019,24.77579729,25.17012747,25.16908916,26.26352247
,10/22/2019,25.48586742,25.43840265,25.16608771,25.82201974
,10/23/2019,23.50202004,23.60117324,24.83480207,24.82873503
,10/24/2019,22.30099146,23.50545931,25.40010317,27.18637665
,10/25/2019,23.20320439,24.11813227,28.66994071,28.79585218
,10/26/2019,24.77832317,25.4277552,32.01659783,32.07652124
,10/27/2019,24.40699927,24.25936588,27.42708778,29.12016789
,10/28/2019,23.86816645,23.48682197,21.81392392,24.34244561
,10/29/2019,24.15242926,23.64435236,17.76498143,20.90075095
,10/30/2019,24.65145167,24.16870975,18.48366149,22.97141369
,10/31/2019,24.67712593,24.20456092,18.52656182,22.72535054
,11/1/2019,19.47470856,19.38224435,19.36745302,19.37143366
,11/2/2019,17.30573765,18.72301666,19.24859285,20.97397693
,11/3/2019,17.58474056,17.95791721,18.18698605,19.5899454
,11/4/2019,17.48979115,17.69636496,15.29121888,16.79573413
,11/5/2019,18.61190073,18.86038057,10.45057444,14.9298085
,11/6/2019,19.20497886,19.07970587,7.720564882,9.088278373
,11/7/2019,21.31897283,20.96074009,6.949029048,18.75690329
,11/8/2019,21.32065852,20.90839911,6.328288535,14.42872934
,11/9/2019,18.77717431,20.63885474,10.3454084,19.21940108
,11/10/2019,18.07830286,20.34931771,10.11029927,21.17684356
,11/11/2019,19.47289054,20.62901624,11.57991437,23.27131569
,11/12/2019,19.7004226,20.02599883,12.87755954,19.44406287
,11/13/2019,14.58237271,16.08378033,17.30752703,19.45777074
,11/14/2019,14.17719634,16.18035316,18.01871979,22.30702241
,11/15/2019,14.66834966,15.98000848,18.18348042,21.52371701
,11/16/2019,14.43416675,15.1715409,16.38201479,20.51841187
,11/17/2019,14.63756255,15.61449401,14.96250236,21.69723189
,11/18/2019,14.9463613,16.14721966,13.57248787,21.10096474
