CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
,3/28/2019,18.62563753,18.53237955,8.572079937,32.79165967
,3/29/2019,19.21283857,18.74686559,8.992582341,32.71378239
,3/30/2019,20.22088798,19.05120071,10.07181158,33.07580026
,3/31/2019,20.02721874,19.58538477,10.31778721,32.76533604
,4/1/2019,18.09426387,19.4550999,10.80033465,33.08635155
,4/2/2019,18.04049738,19.03891778,10.40742135,33.43024524
,4/3/2019,18.21778528,19.09438682,9.897981246,33.46147617
,4/4/2019,18.90225903,19.28142786,11.46455697,33.70469761
,4/5/2019,19.7175715,19.41566475,10.68589862,33.53751405
,4/6/2019,20.51961414,19.47909323,9.835566799,33.04468552
,4/7/2019,21.20124515,19.64288179,10.92833686,33.09858036
,4/8/2019,21.82378085,19.99839099,12.58683217,33.223924
,4/9/2019,21.91616933,20.19054159,10.68394939,33.52163935
,4/10/2019,22.60906577,20.51686756,7.305395822,32.63487609
,4/11/2019,23.0757575,20.15084688,6.913069814,32.87833007
,4/12/2019,22.86001007,20.28525178,7.913358967,33.23249189
,4/13/2019,22.87346148,20.75837962,8.794414242,32.76014296
,4/14/2019,22.71455534,20.89973879,9.743423621,33.45850341
,4/15/2019,21.87160556,21.32620382,4.343737344,32.61728549
,4/16/2019,21.46709379,19.81917779,2.48483412,34.05357361
,4/17/2019,21.72403177,19.95811876,1.738648256,34.04894797
,4/18/2019,22.09816289,20.1036071,2.879670843,34.04781977
,4/19/2019,21.77613743,20.15821075,3.394309913,33.84638596
,4/20/2019,20.46812089,20.32907701,2.400630901,32.20294412
,4/21/2019,20.09558066,19.47385001,0.964989601,34.11604404
,4/22/2019,20.27762938,19.10122156,1.125637503,34.59614531
,4/23/2019,20.68085106,19.56904078,1.026128207,34.48656575
,4/24/2019,21.03761808,20.25824118,1.009424116,34.38538361
,4/25/2019,21.34312296,20.51505693,1.85217041,34.33498414
,4/26/2019,22.20041434,20.7505525,1.736840283,34.09260384
,4/27/2019,22.59660451,20.54394897,1.055630226,33.73322407
,4/28/2019,23.21544886,20.83111946,1.009599353,33.77337646
,4/29/2019,23.3852129,21.54693357,1.020767664,33.76768668
,4/30/2019,23.825219,21.89382664,1.495071905,33.75701729
,5/1/2019,24.13392854,22.93168481,2.443434233,33.73863761
,5/2/2019,24.60250998,23.14309017,2.440349932,33.4927055
,5/3/2019,25.4034706,23.39451432,2.077214564,33.12576501
,5/4/2019,25.42372362,23.96351107,2.970461835,33.12113611
,5/5/2019,25.54788431,24.25553711,4.04771625,32.92041945
,5/6/2019,26.0230794,24.26960293,3.776543826,33.22139279
,5/7/2019,26.39230251,24.61482803,3.315336128,33.04023631
,5/8/2019,26.40823515,25.39918598,6.977899015,32.75385984
,5/9/2019,26.06856656,25.87527315,11.93408579,33.19117975
,5/10/2019,26.01517185,26.10183954,9.647359014,33.19633985
,5/11/2019,26.26776028,26.05209716,7.598004023,32.95498371
,5/12/2019,26.53075631,26.10955246,6.883008301,33.50945648
,5/13/2019,26.70388722,26.09491189,4.408560216,33.67328978
,5/14/2019,26.3975819,25.7515676,3.195031643,33.71994877
,5/15/2019,26.1603473,25.626134,2.810330331,33.85613648
,5/16/2019,26.67067504,26.10366726,2.166901395,33.8544178
,5/17/2019,26.59726469,26.59162283,1.536039179,33.83086554
,5/18/2019,26.53739715,27.03894711,2.907566796,33.48169899
,5/19/2019,26.70420353,27.23311504,5.184474419,33.21484081
,5/20/2019,27.15677826,26.99795214,3.372950504,33.10490942
,5/21/2019,27.44650936,26.85523438,5.266615679,33.08860675
,5/22/2019,27.52793264,27.1221381,8.201666176,33.20240863
,5/23/2019,28.06241838,27.33557073,7.398258845,32.50484236
,5/24/2019,28.6239593,27.66440948,7.161235998,32.08961304
,5/25/2019,29.05622339,28.19404157,4.180099895,32.47079738
,5/26/2019,29.75475502,28.46798666,3.513319701,33.34314203
,5/27/2019,29.7390244,28.94483948,4.732395858,33.60160176
,5/28/2019,29.3250378,29.4208804,6.666457037,33.73778137
,5/29/2019,29.29711882,29.23626765,6.628524999,33.88734086
,5/30/2019,29.423069,29.12112848,7.394888302,33.95331335
,5/31/2019,29.52894624,29.06476267,7.758289496,33.84755707
,6/1/2019,29.96897308,29.20826181,8.344672938,33.36592786
,6/2/2019,30.52913006,29.15405107,8.800200383,33.35988204
,6/3/2019,30.81988128,29.03101778,7.191169222,33.35747274
,6/4/2019,31.03102652,29.0992891,7.211806397,33.38166094
,6/5/2019,30.53468728,29.32281423,8.466263215,33.31292915
,6/6/2019,29.8173732,29.31340305,14.95091812,33.56809473
,6/7/2019,29.59093714,30.0732487,17.15252145,33.80810388
,6/8/2019,29.59772976,29.42094779,12.48504825,33.6713357
,6/9/2019,29.53980048,28.41810409,10.39192661,33.78000291
,6/10/2019,29.42589013,28.48569934,8.76182874,34.12228568
,6/11/2019,29.32023843,28.63855823,8.990970492,34.44261281
,6/12/2019,29.56306911,28.79476158,7.844525437,34.51421404
,6/13/2019,29.18761245,29.207244,6.753941953,34.50745742
,6/14/2019,29.15021237,29.40829913,7.935537318,34.09079329
,6/15/2019,29.35600766,29.5142235,9.834846993,33.99609677
,6/16/2019,30.06318442,29.52237026,10.41129224,33.98302873
,6/17/2019,30.23345137,29.67703525,13.41058719,33.74079466
,6/18/2019,29.90992634,29.89280725,17.08878732,33.87976948
,6/19/2019,29.86165396,30.03459152,16.11772585,33.95877838
,6/20/2019,30.2493755,29.93025064,16.5487051,34.33616416
,6/21/2019,30.46507001,29.90020434,15.61243308,34.4488678
,6/22/2019,30.6135416,29.3293829,12.84817874,35.16722409
,6/23/2019,30.59792956,29.22498902,12.62079767,35.37974151
,6/24/2019,30.50978629,29.40937932,13.26029917,35.37810437
,6/25/2019,30.72063255,29.29533259,13.01448945,35.37665923
,6/26/2019,31.02680349,29.21606525,11.03394548,35.36589416
,6/27/2019,31.22424785,29.54037189,8.977938215,35.16781998
,6/28/2019,30.99542554,29.78819386,8.916408718,34.80037498
,6/29/2019,30.51295924,29.88558602,9.881332596,34.33706045
,6/30/2019,30.40171679,30.10450109,12.83949955,35.02972698
,7/1/2019,30.57232976,30.25324504,11.74355888,34.20808713
,7/2/2019,30.5825599,30.19495948,12.18746157,34.41641712
,7/3/2019,30.96617246,29.99172417,12.75030851,34.20954307
,7/4/2019,31.51964323,29.76328071,12.50112387,34.22200632
,7/5/2019,31.94551961,29.75716988,11.90871318,34.04944404
,7/6/2019,32.34678276,29.92408903,11.50673016,34.4056503
,7/7/2019,32.18038909,30.18190908,12.95491648,35.1722695
,7/8/2019,32.09505224,30.29335848,13.5464677,35.17649841
,7/9/2019,31.99068983,29.70083523,13.09038738,35.17619578
,7/10/2019,32.36722406,29.46193655,13.17879208,35.23033333
,7/11/2019,31.26921463,29.81008093,20.14054902,34.75369104
,7/12/2019,30.38566438,30.51324582,29.61438656,34.60410166
,7/13/2019,29.89572771,30.30011304,28.59389321,33.97997443
,7/14/2019,29.56909696,29.91118153,24.79238359,33.65068309
,7/15/2019,29.91696429,30.00000016,23.21056032,33.68807777
,7/16/2019,30.42230717,30.10069497,21.63659843,33.63390382
,7/17/2019,30.81415097,30.29405721,18.56685968,33.51734781
,7/18/2019,31.24376384,30.44592134,15.35864564,33.39616235
,7/19/2019,31.44157807,30.58584174,15.07379564,33.72829787
,7/20/2019,31.30247593,30.70219819,14.33595459,33.82836946
,7/21/2019,31.09453019,30.67699806,14.30643729,33.94430033
,7/22/2019,30.98723427,30.72952803,13.80602145,34.17307885
,7/23/2019,30.44854776,30.69305881,14.2413702,34.5372049
,7/24/2019,29.9918584,31.02265668,12.42605909,34.63201571
,7/25/2019,30.05657784,30.28217832,11.67479372,34.59977039
,7/26/2019,30.17330941,30.26054343,13.14374729,34.32226054
,7/27/2019,30.39748462,30.34639398,12.32777925,34.24869045
,7/28/2019,30.73460221,30.54478486,11.5042762,33.62852637
,7/29/2019,30.75876578,30.68802516,11.15610977,33.48683532
,7/30/2019,30.85848339,30.86155804,11.41152449,33.44716756
,7/31/2019,30.96418158,30.99861979,11.61776646,33.75594505
,8/1/2019,31.19845001,31.09057307,12.1750627,33.99879392
,8/2/2019,31.56892093,31.2374568,12.32042082,34.05186637
,8/3/2019,31.84419727,31.34293421,12.55537701,33.88646507
,8/4/2019,31.64733664,31.50155218,13.29199624,34.27258603
,8/5/2019,31.41912444,31.74290347,14.62554129,34.55820354
,8/6/2019,31.45600152,31.90615424,17.08513478,34.56998905
,8/7/2019,32.02869638,31.8550899,18.29045558,34.42696794
,8/8/2019,31.85901237,31.25270343,19.95357641,34.28387086
,8/9/2019,31.78850063,30.54038382,20.11597447,33.97389968
,8/10/2019,31.67604939,30.05085651,20.04284497,33.59430281
,8/11/2019,31.44709897,29.79838173,16.45662789,33.61597172
,8/12/2019,31.45018148,29.65068229,13.78044931,33.41874949
,8/13/2019,32.13965281,29.41200177,12.71364888,33.79169051
,8/14/2019,32.4623843,29.37236492,12.2279458,34.05764627
,8/15/2019,32.25099826,29.66108505,12.39459336,33.99472713
,8/16/2019,32.50003537,30.05906105,12.00081094,33.99031719
,8/17/2019,32.55204352,30.2750419,13.37442434,34.41521549
,8/18/2019,31.90997712,30.20786015,15.30140928,34.56288449
,8/19/2019,31.29127534,30.16746283,18.11871703,34.8762846
,8/20/2019,30.81021063,29.96928891,18.40366411,34.95749887
,8/21/2019,30.60346619,29.5923365,18.9311715,34.94568125
,8/22/2019,30.92277773,29.9057951,20.27855841,34.51613696
,8/23/2019,31.25369867,30.18539659,21.14816936,33.91303698
,8/24/2019,31.60229421,30.56956132,20.32835197,33.46550528
,8/25/2019,31.50063364,30.75714858,20.0208656,33.39877717
,8/26/2019,30.90017557,30.76206644,21.02314377,34.1410869
,8/27/2019,30.86930474,30.86817638,22.58619253,34.41156451
,8/28/2019,30.8256739,30.61542527,16.89580297,34.00428899
,8/29/2019,30.82189552,30.51599447,15.29638974,33.78408941
,8/30/2019,30.60142255,30.63814505,15.88826863,33.99894015
,8/31/2019,30.30261294,30.78940638,16.46785069,33.9355758
,9/1/2019,30.33578221,30.86118436,18.50885391,34.2802426
,9/2/2019,30.45488453,30.89892626,16.25876002,34.51295519
,9/3/2019,30.71710149,31.05936956,15.61144284,34.39547062
,9/4/2019,30.95990221,31.17800236,14.40957661,34.191535
,9/5/2019,30.93625061,31.23386145,13.74491032,33.62415028
,9/6/2019,30.56358624,31.18402712,13.77148704,33.07475297
,9/7/2019,30.31296031,30.986679,14.48605223,33.0750014
,9/8/2019,31.20340443,30.76174855,16.71754865,33.45720275
,9/9/2019,31.51229572,30.7356712,19.36009288,34.30699253
